266	81,062175	-268,1780126	0,135	NAN	
267	80,96390596	-269,0798462	0,1335	NAN	
268	81,062175	-267,6856488	0,135	NAN	
269	81,21499603	-267,6556225	0,1335	NAN	
270,015	81,16044449	-267,3376404	0,1335	NAN	
271	81,16044449	-267,3376404	0,135	NAN	
272	81,25871446	-266,1213117	0,1335	NAN	
273	81,25871446	-265,4274527	0,135	NAN	
274	81,31326628	-266,816033	0,1335	NAN	
275,004	81,16044449	-267,1637173	0,135	NAN	
276	81,21499603	-268,0338734	0,1335	NAN	
277	81,16044449	-268,5566161	0,1335	NAN	
278	81,062175	-267,6556225	0,1365	NAN	
279	81,31326628	-266,9598591	0,135	NAN	
280,007	81,35698494	-266,4685645	0,135	NAN	
281	81,41153705	-268,0338734	0,1365	NAN	
282	81,41153705	-268,730972	0,1365	NAN	
283	81,41153705	-268,730972	0,1365	NAN	
284	81,31326628	-268,8752904	0,1365	NAN	
285,02	81,31326628	-267,3376404	0,135	NAN	
286	81,31326628	-268,7008897	0,135	NAN	
287	81,31326628	-267,6856488	0,1365	NAN	
288,016	81,25871446	-269,748107	0,135	NAN	
289,001	81,31326628	-269,9529809	0,1335	NAN	
290	81,21499603	-269,0798462	0,1335	NAN	
291	81,062175	-267,6856488	0,135	NAN	
292	81,062175	-267,4816006	0,1335	NAN	
293	81,01845699	-266,1213117	0,135	NAN	
294,009	81,01845699	-266,816033	0,1335	NAN	
295	81,11672628	-267,3376404	0,1335	NAN	
296	81,01845699	-268,3823144	0,1335	NAN	
297	80,87642289	-268,5566161	0,1335	NAN	
298	80,82191976	-266,9598591	0,135	NAN	
299	80,72365178	-268,2080669	0,1335	NAN	
300	80,66910146	-268,730972	0,135	NAN	
301	80,92018816	-269,4289374	0,135	NAN	
302,012	81,01845699	-269,748107	0,135	NAN	
303	80,92018816	-268,730972	0,135	NAN	
304	80,86563738	-269,9529809	0,1365	NAN	
305	80,82191976	-270,4473374	0,1365	NAN	
306	80,72365178	-270,3026149	0,1365	NAN	
307,01	80,72365178	-268,905382	0,1335	NAN	
308,003	80,92018816	-267,8597341	0,1365	NAN	
309	80,86563738	-267,8597341	0,1365	NAN	
310	80,86563738	-269,4289374	0,135	NAN	
311	80,92018816	-268,3823144	0,1365	NAN	
312	80,92018816	-268,730972	0,135	NAN	
313	80,82191976	-268,2080669	0,135	NAN	
314	80,82191976	-268,3823144	0,135	NAN	
315	80,92018816	-266,7860533	0,135	NAN	
316	80,92018816	-266,9898481	0,1335	NAN	
317,011	80,92018816	-265,9477662	0,1335	NAN	
318	80,92018816	-265,0808461	0,1335	NAN	
319	80,82191976	-265,3975473	0,1335	NAN	
320	80,87642289	-264,7045863	0,1335	NAN	
321	80,72365178	-266,816033	0,135	NAN	
322	80,58161946	-266,6422718	0,135	NAN	
323,017	80,6253842	-266,816033	0,1365	NAN	
324,001	80,42885014	-266,2949112	0,135	NAN	
325	80,6253842	-266,816033	0,1335	NAN	
326	80,72365178	-267,6856488	0,135	NAN	
327	80,72365178	-267,1637173	0,135	NAN	
328,012	80,6253842	-266,9898481	0,135	NAN	
329	80,6253842	-265,7742745	0,135	NAN	
330	80,6253842	-266,9598591	0,135	NAN	
331	80,52711699	-266,9598591	0,1335	NAN	
332	80,42885014	-266,2949112	0,132	NAN	
333	80,42885014	-266,816033	0,132	NAN	
334	80,42885014	-267,1637173	0,132	NAN	
335	80,48335242	-266,1213117	0,132	NAN	
336	80,33058363	-265,7443506	0,1335	NAN	
337	80,42885014	-265,917833	0,132	NAN	
338	80,52711699	-265,2242264	0,132	NAN	
339	80,6253842	-266,0913692	0,1365	NAN	
340	80,77815468	-265,7742745	0,1365	NAN	
341	80,82191976	-265,2541225	0,1365	NAN	
342,021	80,87642289	-266,6123014	0,138	NAN	
343	80,77815468	-265,6008367	0,138	NAN	
344	80,77815468	-266,2949112	0,138	NAN	
345	80,6253842	-266,816033	0,1365	NAN	
346	80,52711699	-266,9898481	0,141	NAN	
347	80,58161946	-265,4274527	0,138	NAN	
348	80,67988688	-267,6556225	0,138	NAN	
349,007	80,67988688	-268,2080669	0,1365	NAN	
350	80,67988688	-266,9898481	0,1365	NAN	
351,004	80,58161946	-266,816033	0,135	NAN	
352	80,52711699	-266,6422718	0,135	NAN	
353	80,58161946	-266,6422718	0,135	NAN	
354	80,52711699	-263,8395938	0,1335	NAN	
355	80,58161946	-264,5613394	0,1335	NAN	
356	80,48335242	-264,9076235	0,132	NAN	
357,013	80,42885014	-264,388278	0,132	NAN	
358	80,52711699	-264,7344546	0,1335	NAN	
359	80,48335242	-265,4274527	0,1335	NAN	
360	80,42885014	-265,2242264	0,132	NAN	
361	80,48335242	-263,8395938	0,1305	NAN	
362,013	80,42885014	-263,1783502	0,132	NAN	
363	80,48335242	-264,0423161	0,1305	NAN	
364	80,38508572	-263,3510362	0,1335	NAN	
365	80,33058363	-263,4939723	0,1335	NAN	
366	80,48335242	-263,1783502	0,1335	NAN	
367,011	80,48335242	-263,8694157	0,1335	NAN	
368	80,48335242	-263,3510362	0,132	NAN	
369	80,38508572	-261,9710468	0,132	NAN	
370,017	80,13405154	-263,5237758	0,1335	NAN	
371	80,18855329	-262,975942	0,132	NAN	
372	80,18855329	-263,1783502	0,132	NAN	
373	80,38508572	-263,1783502	0,132	NAN	
374	80,38508572	-263,8694157	0,1305	NAN	
375	80,38508572	-263,8395938	0,132	NAN	
376	80,38508572	-263,6965689	0,132	NAN	
377	80,28681935	-265,7443506	0,1305	NAN	
378	80,38508572	-266,1213117	0,1305	NAN	
379	80,28681935	-265,6008367	0,1305	NAN	
380	80,28681935	-264,7344546	0,1305	NAN	
381,012	80,28681935	-263,8694157	0,132	NAN	
382	80,18855329	-263,5237758	0,129	NAN	
383	80,09028753	-263,1783502	0,132	NAN	
384	80,09028753	-264,7045863	0,135	NAN	
385,017	80,09028753	-264,7344546	0,1335	NAN	
386,007	79,89375679	-264,7344546	0,135	NAN	
387	79,89375679	-265,6008367	0,1335	NAN	
388	79,79549178	-266,1213117	0,1335	NAN	
389	79,79549178	-265,2541225	0,1335	NAN	
390,016	79,79549178	-264,1854298	0,132	NAN	
391	79,79549178	-263,4939723	0,1305	NAN	
392	79,79549178	-263,8694157	0,1305	NAN	
393	79,79549178	-264,5613394	0,1305	NAN	
